% Female,% Male,% Poverty,% of 4-year Cohort Taking SAT Math,2015_avg_home_value_sqft,Administrative District Code,Average Grade 8 English Proficiency,Average Grade 8 Math Proficiency,Average Score Regents Algebra,Average Score Regents Algebra 2/Trig,Average Score Regents Chemistry,Average Score Regents Earth Science,Average Score Regents English,Average Score Regents Geometry,Average Score Regents Global History,Average Score Regents Languages Other Than English,Average Score Regents Living Environment,Average Score Regents Physics,Average Score Regents US History,Average Score SAT Critical Reading,Average Score SAT Math,Average Score SAT Writing,CRI (Percentage of 4 year Cohort),CUNY 2-Year (6 months),CUNY 4-Year (6 months),College and Career Preparatory Course Index,DBN,Enrollment,Geographical District Code,"Metric Value - Graduation Rate, 4 year",NYS Private (6 months),NYS Public (6 months),Out of State (6 months),Percent Asian,Percent Black,Percent English Language Learners,Percent Hispanic,Percent Self-Contained,Percent Students with Disabilities,Percent White,Percentage Earning a Diploma with a CTE Endorsement,Percentage Earning a Diploma with an Arts Endorsement,Percentage Passing an Industry-Recognized Technical Assessment,Percentage of 4-year Cohort Taking ACT Math,Percentage of 4-year Cohort Taking SAT Math,Post-secondary Enrollment Rate (6 months),Public Service (6 months),Student Attendance Rate,Supportive Environment - Percent Positive,Teacher Attendance Rate,Vocational Program (6 months),Years of principal experience at this school,Zip,class_grad_year,dropouts_percent,end_time,school_type,start_time
0.533519566059,0.466480433941,0.874301671982,,1548.5,2.0,2.439216,2.367403,66.0,43.0,,65.0,73.0,65.0,69.0,77.0,73.0,,71.0,374.0,446.0,344.0,0.123,0.182,0.11,0.14,02M399,358.0,2.0,0.561,0.098,0.11,0.012,0.310056,0.195531,0.159218,0.421788,0.083799,0.223464,0.039106,0.0,0.0,0.0,0.07,0.614,0.512,0.0,0.842,0.873,0.971,0.0,0.9,10003.0,2014,0.072727273,3:45 PM,,9:00 AM
0.493140250444,0.506859779358,0.772103667259,,,2.0,2.62292,2.598167,67.0,61.0,68.0,62.0,73.0,72.0,70.0,85.0,69.0,61.0,78.0,475.0,498.0,471.0,0.488,0.164,0.174,0.547,02M400,1312.0,2.0,0.838,0.119,0.122,0.116,0.170732,0.152439,0.075457,0.591463,0.060976,0.174543,0.079268,0.0,0.0,0.0,0.05,0.721,0.695,0.0,0.895,0.845,0.967,0.0,13.4,10019.0,2014,0.0530973,3:00 PM,,8:15 AM
0.493589729071,0.506410241127,0.239316239953,,1548.5,2.0,2.836849,2.398037,,,,,75.0,,,,,,,527.0,494.0,527.0,0.711,0.102,0.203,0.947,02M407,267.0,2.0,0.895,0.159,0.145,0.232,0.067416,0.123596,0.003745,0.194757,0.011236,0.134831,0.513109,0.0,0.0,0.0,0.145,0.776,0.841,0.0,0.925,0.944,0.964,0.0,2.4,10003.0,2014,0.0133333,3:00 PM,,8:00 AM
0.744140625,0.255859375,0.337890625,,1431.08333333,2.0,3.14581,2.765825,73.0,64.0,,72.0,77.0,70.0,79.0,,77.0,,85.0,524.0,499.0,530.0,0.585,0.1,0.036,0.915,02M408,417.0,2.0,0.936,0.155,0.109,0.255,0.047962,0.278177,0.002398,0.235012,0.009592,0.081535,0.414868,0.0,0.904,0.0,0.128,0.766,0.655,0.0,0.936,0.86,0.978,0.0,9.0,10036.0,2014,0.0,3:30 PM,,8:15 AM
0.564920246601,0.435079723597,0.660592257977,,1655.66666667,2.0,3.228228,3.242611,81.0,73.0,69.0,85.0,85.0,83.0,86.0,85.0,86.0,,91.0,519.0,582.0,516.0,0.953,0.096,0.504,1.0,02M411,439.0,2.0,1.0,0.13,0.174,0.07,0.587699,0.061503,0.0,0.148064,0.004556,0.077449,0.1959,0.0,0.0,0.0,0.28,0.991,0.974,0.0,0.974,0.927,0.974,0.0,10.2,10010.0,2014,0.0,3:00 PM,,8:30 AM
0.555926561356,0.444073468447,0.367278784513,,,2.0,3.287606,3.153881,83.0,71.0,69.0,68.0,81.0,78.0,80.0,86.0,83.0,74.0,89.0,560.0,592.0,560.0,0.881,0.069,0.124,0.786,02M412,599.0,2.0,0.96,0.14,0.14,0.318,0.285476,0.075125,0.006678,0.160267,0.033389,0.186978,0.442404,0.0,0.0,0.0,0.27,0.778,0.791,0.0,0.944,0.921,0.977,0.0,7.8,10011.0,2014,0.0,2:50 PM,,8:00 AM
0.509090900421,0.490909099579,0.390209794044,,1655.66666667,2.0,3.032924,2.722104,,,,,80.0,,,85.0,,,,512.0,517.0,521.0,0.678,0.197,0.165,0.978,02M413,420.0,2.0,0.911,0.187,0.11,0.121,0.147619,0.121429,0.002381,0.285714,0.009524,0.183333,0.35,0.0,0.0,0.0,0.156,0.878,0.78,0.0,0.933,0.901,0.962,0.0,6.8,10010.0,2014,0.0111111,3:10 PM,,8:35 AM
0.573593080044,0.426406919956,0.755411267281,,,2.0,3.1773,3.108782,80.0,60.0,68.0,83.0,84.0,81.0,90.0,90.0,84.0,,92.0,483.0,526.0,486.0,0.758,0.232,0.192,0.616,02M414,462.0,2.0,0.97,0.168,0.152,0.064,0.311688,0.132035,0.010823,0.41342,0.0,0.097403,0.138528,0.0,0.0,0.0,0.101,0.949,0.808,0.0,0.945,0.851,0.965,0.0,9.0,10011.0,2014,0.0,2:45 PM,,8:15 AM
0.608286261559,0.391713738441,0.252354055643,,,2.0,3.644611,3.586842,89.0,85.0,82.0,,89.0,89.0,91.0,90.0,91.0,79.0,92.0,591.0,630.0,612.0,0.992,0.016,0.131,0.977,02M416,531.0,2.0,1.0,0.115,0.172,0.451,0.210923,0.037665,0.00565,0.107345,0.0,0.041431,0.621469,0.0,0.0,0.0,0.453,0.883,0.885,0.0,0.969,0.916,0.963,0.0,6.0,10021.0,2014,0.0,3:30 PM,,8:30 AM
0.623586416245,0.376413583755,0.431340873241,,1335.91666667,2.0,3.354318,3.155482,81.0,80.0,73.0,,83.0,78.0,89.0,82.0,86.0,70.0,91.0,563.0,581.0,560.0,0.959,0.006,0.258,0.851,02M418,619.0,2.0,0.993,0.14,0.191,0.287,0.363489,0.069467,0.001616,0.193861,0.003231,0.098546,0.350565,0.0,0.0,0.0,0.372,0.912,0.882,0.0,0.966,0.928,0.974,0.0,2.0,10004.0,2014,0.0,3:00 PM,,8:30 AM
0.505050480366,0.494949489832,0.888888895512,,,2.0,2.189758,2.100188,,,,,65.0,,,,,,,398.0,408.0,405.0,0.284,0.172,0.071,0.618,02M419,396.0,2.0,0.657,0.061,0.04,0.01,0.05303,0.209596,0.159091,0.707071,0.058081,0.252525,0.022727,0.0,0.0,0.0,0.039,0.52,0.354,0.0,0.793,0.853,0.969,0.0,2.0,10011.0,2014,0.107843137,3:20 PM,,8:45 AM
0.692262589931,0.307737410069,1.0,,1548.5,2.0,2.70292,2.615875,75.0,65.0,71.0,58.0,76.0,70.0,68.0,89.0,75.0,74.0,78.0,444.0,455.0,437.0,0.485,0.334,0.212,0.654,02M420,1706.0,2.0,0.903,0.073,0.101,0.038,0.220985,0.219226,0.052169,0.495897,0.040445,0.142438,0.060961,0.0,0.0,0.0,0.087,0.796,0.758,0.0,0.91,0.876,0.965,0.0,4.8,10003.0,2014,0.0425,3:45 PM,,9:00 AM
0.292887032032,0.707112967968,0.420502096415,,,2.0,2.580559,2.261863,65.0,,55.0,,,69.0,72.0,,73.0,,,,,,,,,,02M422,181.0,2.0,,,,,0.082873,0.209945,0.027624,0.414365,0.033149,0.39779,0.248619,,,,,,,,0.901,0.816,0.982,,4.8,10011.0,2014,,3:20 PM,,8:30 AM
0.556204378605,0.443795621395,0.788321197033,,1226.91666667,2.0,2.347701,2.191315,62.0,67.0,,,71.0,60.0,63.0,,67.0,,70.0,435.0,424.0,430.0,0.182,0.177,0.061,0.345,02M425,685.0,2.0,0.642,0.054,0.095,0.02,0.054015,0.264234,0.064234,0.616058,0.106569,0.205839,0.045255,0.0,0.0,0.0,0.081,0.534,0.408,0.0,0.801,0.878,0.963,0.0,3.0,10006.0,2014,0.081632653,2:45 PM,,8:30 AM
0.490384608507,0.509615361691,0.897435903549,,,2.0,1.834087,2.076646,60.0,40.0,,50.0,66.0,64.0,57.0,92.0,64.0,,68.0,,,,0.073,,,0.031,02M427,312.0,2.0,0.49,,,,0.032051,0.060897,0.820513,0.887821,0.032051,0.064103,0.019231,0.0,0.0,0.0,0.0,0.0,,,0.82,0.866,0.952,,4.0,10016.0,2014,0.145833333,3:40 PM,,9:00 AM
0.450704216957,0.549295783043,0.774647891521,,,,2.179167,1.9695,,,,,62.0,,64.0,,62.0,,,,,,0.045,0.157,0.045,0.045,02M429,71.0,,0.364,0.022,0.045,0.011,0.0,0.43662,0.042254,0.535211,0.267606,0.450704,0.028169,0.0,0.0,0.0,0.0,0.318,0.281,0.0,0.709,0.852,0.973,0.0,1.9,,2014,0.409090909,,,
0.341991335154,0.658008635044,0.761904776096,,,2.0,2.306967,2.261801,61.0,,,52.0,69.0,61.0,58.0,,66.0,,64.0,447.0,425.0,433.0,0.235,,,0.133,02M437,462.0,2.0,0.908,,,,0.056277,0.274892,0.088745,0.597403,0.0671,0.246753,0.054113,0.0,0.0,0.0,0.02,0.796,,,0.85,0.869,0.961,,4.0,10011.0,2014,0.0,3:15 AM,,8:15 AM
0.421828895807,0.57817107439,0.873156368732,,1548.5,2.0,1.750928,2.243067,57.0,,,,59.0,,49.0,,54.0,,62.0,319.0,412.0,310.0,0.097,,,0.151,02M438,339.0,2.0,0.355,,,,0.386431,0.117994,0.899705,0.418879,0.011799,0.047198,0.076696,0.0,0.0,0.0,0.011,0.581,,,0.881,0.905,0.983,,4.0,10003.0,2014,0.108695652,3:30 PM,International School,8:45 AM
0.66908210516,0.330917865038,0.753623187542,,1655.66666667,2.0,2.696589,2.687791,84.0,83.0,66.0,80.0,86.0,78.0,82.0,86.0,83.0,79.0,86.0,473.0,491.0,493.0,0.807,0.336,0.195,0.982,02M439,414.0,2.0,0.991,0.053,0.106,0.159,0.062802,0.123188,0.038647,0.727053,0.016908,0.111111,0.065217,0.0,0.0,0.0,0.316,0.982,0.85,0.0,0.973,0.88,0.973,0.0,14.8,10010.0,2014,0.0,3:20 PM,,8:00 AM
0.533049046993,0.466950953007,0.771854996681,,,2.0,2.379976,2.220308,,,,,73.0,,,,,,,409.0,432.0,407.0,0.441,0.136,0.063,0.369,02M449,469.0,2.0,0.748,0.135,0.125,0.01,0.098081,0.257996,0.059701,0.571429,0.06823,0.270789,0.053305,0.0,0.0,0.0,0.072,0.649,0.469,0.0,0.85,0.885,0.968,0.0,2.8,10065.0,2014,0.108108108,3:00 PM,,8:00 AM
0.522658586502,0.477341383696,1.0,,,2.0,1.901176,2.385359,,,,,73.0,,,,,,,386.0,490.0,399.0,0.545,0.296,0.141,0.273,02M459,331.0,2.0,0.712,0.028,0.042,0.014,0.350453,0.163142,0.773414,0.350453,0.006042,0.036254,0.129909,0.0,0.0,0.0,0.0,0.636,0.521,0.0,0.924,0.935,0.962,0.0,1.8,10065.0,2014,0.0606061,3:15 PM,International School,8:45 AM
0.493506491184,0.506493508816,0.766233742237,,,,2.223492,2.148561,60.0,,,,57.0,,55.0,,53.0,,67.0,395.0,409.0,400.0,0.139,0.14,0.054,0.45,02M460,308.0,,0.428,0.018,0.054,0.011,0.048701,0.37987,0.181818,0.535714,0.165584,0.25,0.032468,0.0,0.0,0.0,0.011,0.367,0.277,0.0,0.709,0.819,0.962,0.0,2.0,,2014,0.288135593,,,
0.404009729624,0.595990300179,0.472357243299,,,2.0,3.992257,4.140961,94.0,92.0,88.0,,90.0,93.0,94.0,92.0,93.0,92.0,97.0,689.0,751.0,693.0,0.988,0.03,0.126,0.996,02M475,3292.0,2.0,0.988,0.26,0.184,0.374,0.730863,0.010024,0.000608,0.023998,0.000304,0.013366,0.216889,0.0,0.004,0.0,0.274,0.985,0.97,0.001,0.966,0.887,0.962,0.0,1.9,10282.0,2014,0.0,3:30 PM,Specialized School,8:00 AM
0.425032585859,0.574967384338,0.795306384563,,1226.91666667,2.0,2.567225,2.60541,72.0,54.0,64.0,60.0,73.0,63.0,72.0,92.0,76.0,68.0,80.0,451.0,486.0,442.0,0.568,0.23,0.289,0.826,02M489,767.0,2.0,0.819,0.06,0.09,0.03,0.243807,0.217731,0.079531,0.458931,0.046936,0.170795,0.073012,0.0,0.0,0.0,0.335,0.729,0.699,0.0,0.891,0.9,0.972,0.0,6.9,10006.0,2014,0.096153846,3:30 PM,,8:30 AM
0.364705890417,0.635294139385,0.909803926945,,,2.0,2.252437,2.122917,61.0,,58.0,57.0,66.0,61.0,65.0,,63.0,,69.0,357.0,348.0,346.0,0.053,0.146,0.024,0.158,02M500,255.0,2.0,0.684,0.049,0.024,0.037,0.094118,0.286275,0.078431,0.556863,0.078431,0.278431,0.05098,0.035,0.053,0.035,0.0,0.404,0.28,0.0,0.839,0.94,0.945,0.0,6.9,10016.0,2014,0.145454545,4:00 PM,,8:15 AM
0.201634883881,0.798365116119,1.0,,,2.0,2.494763,2.365134,71.0,48.0,60.0,68.0,74.0,67.0,78.0,,76.0,65.0,87.0,,,,,,,,02M507,367.0,2.0,,,,,0.06812,0.337875,0.035422,0.520436,0.051771,0.201635,0.049046,,,,,,,,0.905,0.927,0.978,,3.0,10019.0,2014,,3:30 PM,CTE School,8:00 AM
0.82075470686,0.179245278239,0.594339609146,,,2.0,3.001401,2.676495,78.0,72.0,71.0,,80.0,79.0,82.0,94.0,84.0,71.0,85.0,474.0,487.0,473.0,0.554,0.135,0.324,0.846,02M519,530.0,2.0,0.949,0.081,0.149,0.068,0.04717,0.35283,0.0,0.390566,0.007547,0.069811,0.201887,0.566,0.714,0.566,0.32,0.823,0.757,0.0,0.913,0.876,0.991,0.0,5.9,10065.0,2014,0.00571429,3:15 PM,,8:15 AM
0.506821274757,0.493178725243,0.727830827236,,1162.08333333,2.0,2.348374,2.225295,61.0,49.0,50.0,49.0,63.0,56.0,58.0,,61.0,,56.0,404.0,415.0,387.0,0.163,0.18,0.08,0.277,02M520,1466.0,2.0,0.506,0.05,0.031,0.023,0.100273,0.444748,0.11528,0.418827,0.095498,0.186903,0.027285,0.0,0.0,0.0,0.027,0.472,0.364,0.0,0.683,0.61,0.963,0.0,1.8,10038.0,2014,0.095671982,3:00 PM,,8:00 AM
0.551480948925,0.448519051075,0.801128327847,,1431.08333333,2.0,2.317769,2.167516,67.0,40.0,51.0,59.0,67.0,58.0,60.0,86.0,71.0,,66.0,424.0,419.0,418.0,0.214,0.265,0.039,0.208,02M529,709.0,2.0,0.607,0.055,0.05,0.044,0.039492,0.22708,0.09591,0.698166,0.066291,0.191819,0.028209,0.0,0.0,0.0,0.121,0.555,0.453,0.0,0.777,0.837,0.965,0.0,10.0,10036.0,2014,0.110465116,3:00 PM,,8:00 AM
0.813559293747,0.186440676451,0.771186411381,,1431.08333333,2.0,2.796618,2.499073,74.0,44.0,54.0,64.0,75.0,58.0,70.0,,78.0,,83.0,440.0,437.0,444.0,0.314,0.155,0.267,0.843,02M531,236.0,2.0,0.98,0.089,0.067,0.133,0.012712,0.436441,0.016949,0.444915,0.012712,0.09322,0.088983,0.0,0.843,0.0,0.039,0.863,0.711,0.0,0.937,0.865,0.964,0.0,1.3,10036.0,2014,0.0,3:30 PM,,8:15 AM
0.695067286491,0.304932743311,0.856502234936,,1548.5,2.0,2.455253,2.369137,70.0,,54.0,,76.0,70.0,74.0,,74.0,,,,,,,,,,02M533,223.0,2.0,,,,,0.161435,0.242152,0.130045,0.538117,0.09417,0.179372,0.03139,,,,,,,,0.902,0.891,0.974,,2.0,10003.0,2014,,4:00 PM,CTE School,8:00 AM
0.564655184746,0.435344815254,0.620689630508,,,2.0,2.667929,2.369192,66.0,50.0,,,,59.0,,,,,,,,,,,,,02M534,232.0,2.0,,,,,0.060345,0.202586,0.025862,0.556034,0.051724,0.25,0.172414,,,,,,,,0.922,0.894,0.978,,2.0,10011.0,2014,,3:17 PM,,8:20 AM
0.498188406229,0.501811623573,1.0,,,2.0,2.03205,2.255824,73.0,58.0,54.0,68.0,73.0,69.0,66.0,90.0,71.0,57.0,76.0,359.0,388.0,342.0,0.324,0.372,0.155,0.697,02M542,552.0,2.0,0.845,0.034,0.02,0.0,0.0,0.0,0.634058,1.0,0.014493,0.038043,0.0,0.0,0.0,0.451,0.007,0.57,0.581,0.0,0.908,0.944,0.972,0.0,11.0,10019.0,2014,0.0496454,3:45 PM,International School,8:00 AM
0.656036436558,0.343963563442,1.0,,1194.33333333,2.0,2.357427,2.168309,70.0,,57.0,59.0,75.0,,64.0,,64.0,,71.0,389.0,388.0,383.0,0.099,0.17,0.117,0.121,02M543,439.0,2.0,0.824,0.032,0.138,0.011,0.05467,0.300683,0.041002,0.601367,0.102506,0.252847,0.018223,0.0,0.0,0.0,0.011,0.802,0.468,0.0,0.842,0.859,0.967,0.0,11.0,10002.0,2014,0.0555556,3:45 PM,,8:45 AM
0.502439022064,0.497560977936,0.902438998222,,1194.33333333,2.0,2.594045,3.353248,84.0,81.0,85.0,82.0,75.0,86.0,84.0,92.0,85.0,81.0,80.0,450.0,621.0,461.0,0.864,0.45,0.172,0.966,02M545,410.0,2.0,0.955,0.034,0.149,0.023,0.907317,0.026829,0.358537,0.05122,0.002439,0.039024,0.007317,0.0,0.0,0.0,0.273,0.92,0.828,0.0,0.981,0.867,0.981,0.0,11.0,10002.0,2014,0.0113636,3:35 PM,,8:00 AM
0.219917014241,0.78008300066,0.709543585777,,1548.5,2.0,2.531857,2.458857,68.0,62.0,58.0,,,67.0,74.0,,76.0,,,,,,,,,,02M546,241.0,2.0,,,,,0.128631,0.315353,0.029046,0.40249,0.049793,0.248963,0.107884,,,,,,,,0.924,0.94,0.983,,2.0,10003.0,2014,,2:45 PM,CTE School,8:15 AM
0.366742610931,0.633257389069,0.678815484047,,1335.91666667,2.0,2.575076,2.363584,68.0,76.0,66.0,61.0,73.0,66.0,67.0,87.0,76.0,,79.0,451.0,459.0,432.0,0.404,0.214,0.056,0.551,02M551,439.0,2.0,0.764,0.056,0.135,0.045,0.015945,0.287016,0.041002,0.526196,0.047836,0.230068,0.15262,0.382,0.0,0.382,0.022,0.809,0.506,0.0,0.891,0.802,0.969,0.0,1.9,10004.0,2014,0.06741573,4:00 PM,CTE School,8:15 AM
0.676222622395,0.323777407408,0.84485667944,,1335.91666667,2.0,2.312041,2.200185,63.0,,56.0,58.0,68.0,60.0,55.0,,64.0,,71.0,415.0,418.0,417.0,0.313,0.266,0.156,0.244,02M580,593.0,2.0,0.71,0.086,0.078,0.008,0.038786,0.355818,0.055649,0.578415,0.097808,0.284992,0.020236,0.0,0.0,0.0,0.084,0.588,0.594,0.0,0.819,0.776,0.961,0.0,1.5,10004.0,2014,0.107692308,3:30 PM,,8:30 AM
0.934180140495,0.0658198595047,0.827367186546,,,2.0,2.661591,2.452705,71.0,57.0,68.0,71.0,77.0,66.0,75.0,89.0,76.0,,81.0,423.0,420.0,417.0,0.37,0.221,0.187,0.596,02M600,1732.0,2.0,0.916,0.058,0.164,0.05,0.043303,0.377598,0.024827,0.531755,0.047344,0.139723,0.037529,0.476,0.109,0.476,0.042,0.786,0.68,0.0,0.921,0.883,0.963,0.0,3.8,10011.0,2014,0.0306407,3:45 PM,CTE School,8:00 AM
0.428893893957,0.571106076241,0.817155778408,,,2.0,2.370308,2.254988,68.0,65.0,71.0,80.0,74.0,72.0,70.0,,77.0,,81.0,397.0,400.0,391.0,0.232,0.279,0.151,0.378,02M615,443.0,2.0,0.854,0.0,0.097,0.032,0.074492,0.334086,0.042889,0.559819,0.076749,0.234763,0.022573,0.232,0.0,0.232,0.0,0.805,0.559,0.0,0.873,0.892,0.956,0.0,5.9,10013.0,2014,0.098765432,4:00 PM,CTE School,8:30 AM
,,,,,,2.057329,2.017561,,,,,58.0,,55.0,,63.0,,59.0,369.0,399.0,385.0,0.052,0.116,0.041,0.115,02M620,200.0,,0.427,0.03,0.036,0.016,0.01,0.245,0.24,0.73,0.145,0.28,0.01,0.104,0.0,0.104,0.0,0.219,0.239,0.0,0.669,0.842,0.952,0.0,0.8,,2014,0.285714286,,,
0.564625859261,0.435374140739,1.0,,,2.0,2.305109,2.115895,59.0,,64.0,54.0,61.0,52.0,57.0,,60.0,,50.0,409.0,390.0,398.0,0.099,0.217,0.028,0.165,02M625,735.0,2.0,0.525,0.024,0.024,0.019,0.020408,0.32381,0.066667,0.606803,0.10068,0.228571,0.031293,0.023,0.01,0.023,0.007,0.422,0.312,0.0,0.68,0.651,0.966,0.0,2.8,10019.0,2014,0.158783784,,,
0.574408888817,0.425591111183,0.689151585102,,,2.0,2.776556,2.530347,69.0,57.0,65.0,65.0,76.0,67.0,68.0,86.0,78.0,63.0,78.0,463.0,454.0,448.0,0.366,0.24,0.048,0.718,02M630,1438.0,2.0,0.806,0.141,0.112,0.073,0.093185,0.251739,0.013213,0.52573,0.041029,0.171766,0.116134,0.154,0.487,0.154,0.077,0.711,0.62,0.0,0.906,0.821,0.967,0.006,4.5,10019.0,2014,0.043956,4:00 PM,CTE School,8:30 AM
0.509727597237,0.490272372961,0.76913100481,,,2.0,2.372226,2.284262,62.0,62.0,60.0,72.0,72.0,72.0,64.0,85.0,68.0,,65.0,421.0,428.0,405.0,0.286,0.167,0.076,0.19,02M655,658.0,2.0,0.755,0.076,0.068,0.045,0.039514,0.270517,0.085106,0.639818,0.069909,0.196049,0.028875,0.0,0.0,0.0,0.102,0.605,0.432,0.0,0.842,0.82,0.976,0.0,13.0,10128.0,2014,0.075862069,3:00 PM,,8:00 AM
0.596899211407,0.403100788593,0.813953459263,,,,2.318151,2.16562,56.0,,,41.0,69.0,,55.0,,61.0,,51.0,436.0,397.0,406.0,0.053,0.217,0.029,0.088,03M283,129.0,,0.474,0.014,0.029,0.029,0.023256,0.418605,0.131783,0.527132,0.131783,0.263566,0.015504,0.0,0.0,0.0,0.053,0.368,0.319,0.0,0.741,0.856,0.955,0.0,2.0,,2014,0.192982456,,,
0.489655166864,0.510344803333,0.839080452919,,,3.0,2.256187,2.097122,64.0,56.0,63.0,63.0,69.0,58.0,59.0,,68.0,,72.0,403.0,380.0,389.0,0.097,0.237,0.07,0.344,03M299,435.0,3.0,0.72,0.07,0.044,0.018,0.004598,0.395402,0.133333,0.567816,0.082759,0.236782,0.025287,0.0,0.0,0.0,0.011,0.409,0.439,0.0,0.821,0.845,0.963,0.0,9.0,10023.0,2014,0.136842105,3:15 PM,,8:00 AM
0.50387597084,0.49612402916,0.782945752144,,,3.0,2.288059,2.120236,67.0,44.0,60.0,66.0,67.0,62.0,56.0,,72.0,,64.0,419.0,422.0,398.0,0.197,0.209,0.128,0.171,03M307,387.0,3.0,0.671,0.023,0.035,0.012,0.023256,0.338501,0.113695,0.594315,0.196382,0.229974,0.031008,0.0,0.0,0.0,0.0,0.447,0.407,0.0,0.844,0.859,0.972,0.0,5.4,10023.0,2014,0.164383562,3:15 PM,,9:00 AM
0.405063301325,0.594936728477,0.916455686092,,,3.0,2.184911,2.095277,64.0,,,,67.0,,55.0,,62.0,,56.0,328.0,338.0,328.0,0.03,0.184,0.061,0.09,03M402,395.0,3.0,0.493,0.0,0.031,0.01,0.017722,0.248101,0.21519,0.711392,0.096203,0.24557,0.010127,0.0,0.09,0.0,0.045,0.478,0.286,0.0,0.821,0.809,0.969,0.0,0.9,10024.0,2014,0.23880597,3:30 PM,CTE School,8:30 AM
0.464583337307,0.535416662693,0.914583325386,,,3.0,2.297266,2.183171,66.0,78.0,68.0,64.0,68.0,63.0,54.0,90.0,68.0,,66.0,418.0,389.0,400.0,0.097,0.099,0.132,0.215,03M403,480.0,3.0,0.753,0.022,0.088,0.055,0.033333,0.272917,0.15,0.639583,0.064583,0.235417,0.052083,0.0,0.0,0.0,0.054,0.559,0.396,0.0,0.901,0.872,0.96,0.0,1.8,10024.0,2014,0.108695652,3:30 PM,,8:30 AM
0.681732594967,0.318267434835,1.0,,818.916666667,3.0,2.342186,2.133388,61.0,,,63.0,61.0,43.0,51.0,,64.0,,54.0,396.0,395.0,404.0,0.147,0.095,0.021,0.442,03M415,457.0,3.0,0.495,0.043,0.064,0.011,0.015317,0.527352,0.052516,0.442013,0.098468,0.231947,0.013129,0.0,0.442,0.0,0.032,0.463,0.234,0.0,0.813,0.767,0.954,0.0,2.4,10026.0,2014,0.172043011,3:45 PM,,8:00 AM
0.557640731335,0.442359238863,0.514745295048,,,3.0,2.865765,2.607294,71.0,,74.0,,80.0,78.0,81.0,87.0,75.0,84.0,81.0,501.0,467.0,500.0,0.479,,,0.466,03M417,373.0,3.0,0.945,,,,0.101877,0.152815,0.010724,0.423592,0.016086,0.203753,0.297587,0.0,0.0,0.0,0.11,0.918,,,0.931,0.895,0.973,,4.0,10024.0,2014,0.0,3:30 PM,,8:45 AM
0.629310369492,0.370689660311,0.289184957743,,1431.08333333,3.0,3.49827,3.244171,,,,,85.0,,,,,,,565.0,568.0,577.0,0.813,0.0,0.103,0.885,03M479,1276.0,2.0,0.99,0.214,0.172,0.351,0.092476,0.148119,0.0,0.246082,0.003135,0.06348,0.474922,0.0,0.0,0.0,0.345,0.796,0.84,0.0,0.954,0.905,0.981,0.0,9.9,10036.0,2014,0.0,3:00 PM,,8:00 AM
0.728937745094,0.271062284708,0.320879131556,,,3.0,3.558391,3.343807,80.0,75.0,73.0,82.0,87.0,82.0,87.0,89.0,87.0,73.0,91.0,589.0,588.0,599.0,0.914,0.103,0.127,0.99,03M485,2730.0,3.0,0.988,0.178,0.154,0.234,0.193773,0.116484,0.001465,0.191209,0.000366,0.030403,0.460073,0.0,0.868,0.0,0.286,0.913,0.796,0.0,0.953,0.845,0.962,0.0,0.8,10023.0,2014,0.0,4:00 PM,Specialized School,8:00 AM
0.53483992815,0.46516007185,0.890772104263,,,3.0,2.378264,2.206046,66.0,44.0,55.0,69.0,72.0,59.0,65.0,78.0,68.0,33.0,70.0,400.0,390.0,396.0,0.164,0.138,0.177,0.345,03M492,531.0,3.0,0.724,0.048,0.081,0.032,0.011299,0.438795,0.082863,0.512241,0.090395,0.190207,0.024482,0.0,0.0,0.0,0.017,0.629,0.476,0.0,0.828,0.832,0.964,0.0,2.8,10023.0,2014,0.139130435,3:15 PM,,8:00 AM
0.319727897644,0.680272102356,0.928571403027,,,3.0,2.3108,2.231458,63.0,,57.0,52.0,65.0,60.0,54.0,,64.0,,65.0,428.0,402.0,401.0,0.137,0.178,0.097,0.137,03M494,588.0,3.0,0.612,0.028,0.083,0.007,0.042517,0.307823,0.12415,0.610544,0.081633,0.232993,0.028912,0.0,0.0,0.0,0.05,0.511,0.393,0.0,0.812,0.728,0.96,0.0,11.8,10023.0,2014,0.131386861,2:45 PM,,8:00 AM
0.589130461216,0.410869568586,0.665217399597,,,3.0,3.169406,3.172684,82.0,,74.0,,87.0,79.0,85.0,90.0,84.0,,85.0,514.0,545.0,505.0,0.881,0.336,0.534,1.0,03M541,460.0,3.0,0.983,0.009,0.009,0.0,0.223913,0.18913,0.002174,0.408696,0.01087,0.073913,0.130435,0.0,0.0,0.0,0.763,0.966,0.888,0.0,0.97,0.936,0.972,0.0,0.8,10023.0,2014,0.0,2:30 PM,,8:00 AM
0.518324613571,0.481675386429,0.141361251473,,,3.0,3.074865,2.912703,73.0,,,,,79.0,,,81.0,,,,,,,,,,03M859,51.0,3.0,,,,,0.215686,0.235294,0.058824,0.078431,0.019608,0.235294,0.254902,,,,,,,,0.963,0.947,0.947,,4.2,10023.0,2014,,4:00 PM,,8:00 AM
