,act_percent_took_exam,asian_percent,black_percent,class_grad_year,college_career_readiness_index,college_nys_private,college_nys_public,college_out_of_state,college_readiness_index,cuny_2yr,cuny_4yr,dbn,disability_percent,district_admin_code,district_geo_code,dropouts_percent,ell_percent,enrollment,grade8_english,grade8_math,graduation_rate,hispanic_percent,male_percent,post-secondary_enroll_rate,poverty_percent,public_service,regents_algebra,regents_english,sat_math,sat_percent_took_exam,sat_reading,sat_score_overall,sat_writing,school_desc,school_environment_survey,self-contained_percent,student_attendance_rate,teacher_attendance,vocational_prog,white_percent,zip_code,school_day_length
599,,0.0,0.19802,2014,,,,,,,,07X223,0.237624,,,,0.089109,101.0,2.4694,2.4281,,0.80198,0.496674060822,,0.977827072144,,65.0,,,,,,,,,0.059406,0.92,0.978,,0.0,10454.0,430.0
600,,0.015873,0.380952,2014,,,,,,,,07X259,0.15873,,,,0.150794,126.0,2.260702,2.150256,,0.571429,0.285714298487,,1.0,,61.0,,,,,,,,,0.119048,0.858,0.946,,0.015873,10455.0,420.0
601,0.0,0.050343,0.162471,2014,0.117,0.035,0.009,0.0,0.096,0.124,0.018,07X334,0.04119,7.0,7.0,0.212765957,0.942792,437.0,1.728841,1.931681,0.404,0.764302,0.521739125252,0.186,0.938215076923,0.0,69.0,72.0,339.0,0.394,329.0,982.0,314.0,General Academic,0.9,0.006865,0.827,0.977,0.0,0.009153,10454.0,420.0
602,0.09,0.014925,0.274627,2014,0.562,0.042,0.014,0.028,0.281,0.291,0.083,07X427,0.256716,7.0,7.0,0.204545455,0.098507,335.0,2.166743,2.073366,0.629,0.701493,0.477611929178,0.458,0.877611935139,0.0,,66.0,345.0,0.551,346.0,1051.0,360.0,General Academic,0.92,0.107463,0.798,0.967,0.0,0.008955,10451.0,390.0
603,0.151,0.002907,0.229651,2014,0.269,0.063,0.063,0.021,0.086,0.124,0.0,07X473,0.229651,7.0,7.0,0.107526882,0.081395,344.0,2.213089,2.119969,0.57,0.755814,0.558139562607,0.271,0.944767415524,0.0,64.0,71.0,405.0,0.473,411.0,1223.0,407.0,General Academic,0.88,0.101744,0.84,0.967,0.0,0.005814,10455.0,390.0
604,0.286,0.023605,0.266094,2014,0.714,0.053,0.076,0.008,0.459,0.436,0.076,07X495,0.094421,7.0,7.0,0.0206186,0.032189,466.0,2.733866,2.597399,0.939,0.697425,0.4463519454,0.649,0.901287555695,0.0,,78.0,419.0,0.663,434.0,1286.0,433.0,General Academic,0.92,0.023605,0.917,0.963,0.0,0.01073,10455.0,375.0
605,0.036,0.055394,0.218659,2014,0.774,0.013,0.039,0.0,0.44,0.558,0.026,07X500,0.157434,7.0,7.0,0.0357143,0.034985,343.0,2.634159,2.62946,0.881,0.699708,0.469273746014,0.636,0.783985078335,0.0,70.0,74.0,448.0,0.702,446.0,1340.0,446.0,General Academic,0.84,0.043732,0.92,0.962,0.0,0.002915,10455.0,390.0
606,0.038,0.021164,0.259259,2014,0.25,0.033,0.122,0.011,0.096,0.234,0.011,07X520,0.333333,7.0,7.0,0.183673469,0.206349,189.0,2.053944,1.98906,0.423,0.693122,0.5291005373,0.411,0.925925910473,0.0,52.0,58.0,402.0,0.442,424.0,1236.0,410.0,General Academic,0.8,0.243386,0.757,0.965,0.0,0.021164,10455.0,450.0
607,,0.013986,0.254079,2014,,,,,,,,07X522,0.293706,7.0,7.0,,0.160839,429.0,2.205564,2.187463,,0.699301,0.841491818428,,0.930069923401,,60.0,64.0,,,,,,Career Technical,0.89,0.146853,0.816,0.971,,0.027972,10451.0,420.0
608,0.532,0.019417,0.347573,2014,0.247,0.031,0.031,0.01,0.221,0.408,0.071,07X527,0.254369,7.0,7.0,0.163398693,0.141748,515.0,2.189123,2.155791,0.649,0.613592,0.582524299622,0.551,0.922330081463,0.0,69.0,65.0,397.0,0.558,377.0,1154.0,380.0,General Academic,0.89,0.112621,0.838,0.962,0.0,0.007767,10451.0,405.0
609,0.0,0.006479,0.298056,2014,0.421,0.058,0.058,0.023,0.053,0.14,0.0,07X547,0.263499,7.0,7.0,0.082191781,0.11879,463.0,2.142302,2.035345,0.539,0.682505,0.496760249138,0.279,0.93736499548,0.0,71.0,64.0,368.0,0.316,340.0,1043.0,335.0,General Academic,,0.166307,0.802,0.962,0.0,0.006479,10451.0,420.0
610,0.0,0.001739,0.285217,2014,0.072,0.09,0.19,0.0,0.131,0.14,0.03,07X548,0.255652,7.0,7.0,0.087248322,0.057391,575.0,2.405351,2.322078,0.739,0.692174,0.852173924446,0.45,0.864347815514,0.0,67.0,69.0,420.0,0.392,401.0,1203.0,382.0,General Academic,0.9,0.064348,0.826,0.966,0.0,0.010435,10451.0,435.0
611,0.0,0.006135,0.269939,2014,0.284,0.079,0.158,0.132,0.259,0.184,0.026,07X551,0.233129,7.0,7.0,0.1,0.128834,326.0,2.216915,2.073615,0.654,0.696319,0.453767120838,0.579,0.917808234692,0.0,66.0,73.0,412.0,0.58,422.0,1235.0,401.0,General Academic,0.83,0.147239,0.843,0.981,0.0,0.015337,10451.0,470.0
612,0.0,0.005128,0.325641,2014,0.505,0.025,0.06,0.01,0.021,0.075,0.015,07X600,0.310256,7.0,7.0,0.195876289,0.158974,390.0,2.09892,2.053874,0.639,0.661538,0.943589746952,0.185,0.892307698727,0.0,66.0,57.0,396.0,0.165,392.0,1154.0,366.0,Career Technical,0.84,0.164103,0.806,0.96,0.0,0.005128,10451.0,370.0
613,0.0,0.004367,0.296943,2014,0.338,0.048,0.021,0.005,0.068,0.081,0.011,07X655,0.323144,,,0.184615385,0.122271,229.0,2.171392,2.062211,0.361,0.659389,0.803493440151,0.166,1.0,0.0,56.0,59.0,408.0,0.248,408.0,1199.0,383.0,,0.77,0.231441,0.61,0.915,0.0,0.017467,,
614,0.086,0.025997,0.358752,2014,0.188,0.093,0.05,0.036,0.125,0.242,0.05,07X670,0.216638,7.0,7.0,0.157480315,0.112652,577.0,2.183059,2.137694,0.563,0.589255,0.32928943634,0.471,0.89081454277,0.0,61.0,67.0,373.0,0.563,373.0,1127.0,381.0,General Academic,0.85,0.12825,0.803,0.97,0.0,0.015598,10451.0,440.0
615,0.015,0.006601,0.194719,2014,0.108,0.095,0.135,0.027,0.154,0.148,0.068,08X269,0.231023,8.0,8.0,0.1875,0.112211,303.0,2.344965,2.204792,0.662,0.778878,0.453703701496,0.473,1.0,0.0,63.0,74.0,,0.015,,,,General Academic,0.85,0.089109,0.852,0.972,0.0,0.013201,10459.0,435.0
616,0.042,0.032911,0.470886,2014,0.167,0.124,0.079,0.045,0.167,0.213,0.045,08X282,0.220253,8.0,8.0,0.123287671,0.053165,395.0,2.242011,2.106275,0.722,0.440506,0.0,0.506,0.860759496689,0.0,64.0,71.0,399.0,0.653,389.0,1188.0,400.0,General Academic,0.76,0.063291,0.794,0.966,0.0,0.035443,10473.0,375.0
617,0.018,0.028634,0.257709,2014,0.536,0.173,0.038,0.038,0.2,0.183,0.106,08X293,0.248899,8.0,8.0,0.138888889,0.04185,454.0,2.327976,2.116123,0.727,0.603524,0.378854632378,0.538,1.0,0.0,64.0,70.0,408.0,0.555,423.0,1251.0,420.0,General Academic,0.86,0.072687,0.814,0.982,0.0,0.101322,10461.0,405.0
618,0.05,0.05988,0.311377,2014,0.069,0.017,0.067,0.017,0.089,0.099,0.017,08X295,0.341317,,,0.239583333,0.131737,167.0,2.120296,1.983986,0.386,0.598802,0.604790389538,0.217,1.0,0.0,53.0,62.0,360.0,0.356,371.0,1094.0,363.0,,0.87,0.191617,0.783,0.955,0.0,0.02994,,
619,0.0,0.047761,0.256716,2014,0.161,0.045,0.034,0.034,0.08,0.19,0.0,08X305,0.334328,8.0,8.0,0.130952381,0.155224,335.0,2.06219,2.008629,0.701,0.677612,0.650746285915,0.303,1.0,0.0,58.0,60.0,367.0,0.609,380.0,1109.0,362.0,General Academic,0.88,0.185075,0.819,0.968,0.0,0.01194,10473.0,420.0
620,0.036,0.020161,0.302419,2014,0.191,0.098,0.018,0.018,0.227,0.267,0.045,08X312,0.270161,8.0,8.0,0.119266055,0.060484,496.0,2.311556,2.139123,0.682,0.66129,0.475806444883,0.446,1.0,0.0,67.0,66.0,400.0,0.627,415.0,1211.0,396.0,General Academic,0.86,0.122984,0.856,0.951,0.0,0.014113,10473.0,420.0
621,,0.063158,0.305263,2014,,,,,,,,08X320,0.326316,,,,0.136842,95.0,2.150395,2.148684,,0.526316,0.610526323318,,1.0,,64.0,74.0,,,,,,,,0.147368,0.904,0.984,,0.084211,10461.0,480.0
622,0.083,0.015326,0.409962,2014,0.028,0.07,0.081,0.012,0.042,0.104,0.012,08X332,0.272031,8.0,8.0,0.147058824,0.103448,261.0,2.112984,2.024462,0.458,0.54023,0.559386968613,0.279,0.950191557407,0.0,58.0,60.0,384.0,0.486,388.0,1147.0,375.0,General Academic,0.88,0.122605,0.836,0.968,0.0,0.011494,10459.0,420.0
623,,0.042105,0.210526,2014,,,,,,,,08X348,0.231579,,,,0.157895,95.0,2.325152,2.143714,,0.642105,0.494736850262,,1.0,,74.0,,,,,,,,,0.147368,0.896,0.951,,0.084211,10461.0,460.0
624,,0.009901,0.316832,2014,,,,,,,,08X349,0.207921,,,,0.138614,101.0,2.290833,2.068409,,0.594059,0.514851510525,,1.0,,66.0,,,,,,,,,0.148515,0.86,0.969,,0.029703,10461.0,441.0
625,0.047,0.048023,0.330508,2014,0.2,,,,0.082,,,08X367,0.251412,8.0,8.0,0.085365854,0.053672,354.0,2.299034,2.1752,0.529,0.584746,0.610675036907,,0.811616957188,,65.0,69.0,417.0,0.506,437.0,1257.0,403.0,General Academic,0.8,0.141243,0.868,0.948,,0.033898,10473.0,465.0
626,0.111,0.038298,0.229787,2014,0.204,,,,0.148,,,08X376,0.306383,8.0,8.0,0.098039216,0.123404,235.0,2.257941,2.108195,0.593,0.710638,0.482832610607,,1.0,,60.0,70.0,399.0,0.574,392.0,1178.0,387.0,General Academic,0.77,0.165957,0.832,0.982,,0.017021,10473.0,405.0
627,0.032,0.072851,0.226323,2014,0.407,0.071,0.056,0.019,0.18,0.171,0.053,08X405,0.26372,8.0,8.0,0.206852792,0.09422,2059.0,2.288439,2.177918,0.522,0.558524,0.627489089966,0.37,0.71539580822,0.0,60.0,60.0,442.0,0.386,422.0,1271.0,407.0,General Academic,0.66,0.140845,0.783,0.95,0.0,0.132103,10461.0,450.0
628,0.794,0.063898,0.079872,2014,0.338,,,,0.118,,,08X432,0.118211,8.0,8.0,0.0,0.824281,313.0,1.849637,2.040802,0.662,0.824281,0.549520790577,,1.0,,60.0,55.0,375.0,0.294,351.0,1064.0,338.0,General Academic,0.85,0.054313,0.851,0.977,,0.015974,10473.0,405.0
629,0.027,0.034921,0.292063,2014,0.027,0.0,0.102,0.011,0.041,0.182,0.023,08X452,0.339683,8.0,8.0,0.138888889,0.095238,315.0,2.175827,1.983652,0.568,0.647619,0.498412698507,0.318,1.0,0.0,60.0,64.0,360.0,0.351,382.0,1108.0,366.0,General Academic,0.86,0.149206,0.765,0.973,0.0,0.015873,10473.0,390.0
630,0.0,0.017595,0.255132,2014,0.233,0.066,0.009,0.0,0.058,0.132,0.028,08X519,0.290323,8.0,8.0,0.261904762,0.111437,341.0,2.217008,2.036641,0.419,0.695015,0.457478016615,0.236,0.832844555378,0.0,60.0,63.0,411.0,0.256,430.0,1249.0,408.0,General Academic,0.7,0.134897,0.814,0.969,0.0,0.017595,10473.0,379.0
631,0.019,0.005495,0.35989,2014,0.056,0.008,0.081,0.008,0.046,0.073,0.048,08X530,0.321429,8.0,8.0,0.216981132,0.131868,364.0,2.072572,1.943392,0.398,0.620879,0.53021979332,0.218,0.82967031002,0.0,58.0,59.0,356.0,0.389,359.0,1065.0,350.0,General Academic,0.77,0.200549,0.709,0.968,0.0,0.010989,10459.0,420.0
632,0.0,0.051282,0.153846,2014,0.038,0.078,0.0,0.0,0.077,0.031,0.016,08X540,0.282051,,,,0.205128,39.0,2.120357,2.013448,0.308,0.794872,,0.125,,0.0,,,,0.231,,,,,0.85,0.25641,0.787,0.936,0.0,0.0,,
633,,0.043825,0.306773,2014,,,,,,,,08X558,0.270916,,,,0.075697,251.0,2.287706,2.136936,,0.541833,0.466135472059,,1.0,,66.0,70.0,,,,,,,,0.131474,0.863,0.987,,0.083665,10461.0,390.0
634,,0.012422,0.360248,2014,,,,,,,,08X559,0.223602,8.0,8.0,,0.217391,161.0,2.139389,2.048815,,0.590062,0.360248446465,,0.937888205051,,66.0,,,,,,,Career Technical,0.85,0.080745,0.856,0.983,,0.0,10456.0,375.0
635,,0.015385,0.374359,2014,,,,,,,,08X561,0.307692,8.0,8.0,,0.066667,195.0,2.291964,2.095179,,0.569231,0.641025662422,,1.0,,65.0,62.0,,,,,,General Academic,0.89,0.235897,0.83,0.984,,0.015385,10473.0,405.0
636,0.052,0.015674,0.354232,2014,0.071,0.005,0.048,0.005,0.071,0.179,0.029,08X650,0.231975,,,0.225165563,0.103448,319.0,2.139067,2.116385,0.406,0.617555,0.291536062956,0.266,0.836990594864,0.0,59.0,65.0,372.0,0.394,381.0,1129.0,376.0,,0.88,0.112853,0.722,0.958,0.0,0.00627,,
637,0.0,0.011236,0.303371,2014,0.218,0.054,0.097,0.011,0.139,0.15,0.032,09X227,0.261236,9.0,9.0,0.255102041,0.303371,356.0,2.119436,2.057972,0.545,0.682584,0.553370773792,0.344,1.0,0.0,64.0,62.0,419.0,0.317,397.0,1216.0,400.0,General Academic,0.94,0.148876,0.803,0.95,0.0,0.002809,10457.0,420.0
638,0.029,0.0,0.630491,2014,0.238,0.061,0.11,0.061,0.19,0.182,0.098,09X231,0.307494,9.0,9.0,0.085714286,0.033592,387.0,2.252006,2.212588,0.705,0.338501,1.0,0.512,0.807751953602,0.0,66.0,65.0,404.0,0.705,406.0,1189.0,379.0,General Academic,0.86,0.121447,0.864,0.955,0.0,0.007752,10457.0,450.0
639,0.0,0.0,0.538462,2014,0.0,0.0,0.0,0.024,0.037,0.071,0.0,09X239,0.410256,,,,0.128205,39.0,2.016667,1.957353,0.704,0.435897,,0.095,,0.0,,70.0,340.0,0.556,364.0,1051.0,347.0,,0.97,0.153846,0.724,0.958,0.0,0.0,,
640,0.035,0.025937,0.299712,2014,0.512,0.179,0.038,0.026,0.221,0.282,0.167,09X241,0.227666,9.0,9.0,0.094117647,0.074928,347.0,2.370868,2.448533,0.756,0.648415,0.504132211208,0.692,0.930578529835,0.0,69.0,73.0,426.0,0.698,400.0,1228.0,402.0,General Academic,0.86,0.054755,0.886,0.967,0.0,0.020173,10457.0,420.0
641,0.151,0.002364,0.425532,2014,0.37,0.029,0.118,0.015,0.26,0.249,0.265,09X250,0.217494,9.0,9.0,0.082191781,0.096927,423.0,2.363298,2.236156,0.849,0.55792,0.470449179411,0.676,0.926713943481,0.0,66.0,71.0,396.0,0.753,400.0,1205.0,409.0,General Academic,0.88,0.089835,0.89,0.963,0.0,0.01182,10456.0,442.0
642,0.238,0.002639,0.21372,2014,0.202,0.115,0.138,0.034,0.083,0.311,0.092,09X252,0.269129,9.0,9.0,0.083333333,0.113456,379.0,2.257749,2.23731,0.69,0.762533,0.501319289207,0.69,0.899736166,0.0,65.0,66.0,360.0,0.738,375.0,1093.0,358.0,General Academic,0.81,0.153034,0.849,0.968,0.0,0.007916,10457.0,405.0
643,0.202,0.05423,0.255965,2014,0.615,0.147,0.098,0.098,0.743,0.186,0.304,09X260,0.190889,9.0,9.0,0.0275229,0.039046,461.0,2.765701,2.636493,0.881,0.670282,0.481561809778,0.833,0.843817770481,0.0,78.0,74.0,520.0,0.798,470.0,1462.0,472.0,General Academic,0.92,0.067245,0.908,0.972,0.0,0.015184,10456.0,450.0
644,0.011,0.02139,0.304813,2014,0.258,0.051,0.111,0.04,0.067,0.192,0.091,09X263,0.229947,9.0,9.0,0.068965517,0.139037,374.0,2.210215,2.200489,0.584,0.668449,0.451871663332,0.485,0.909090936184,0.0,61.0,63.0,387.0,0.596,374.0,1136.0,375.0,General Academic,0.82,0.101604,0.818,0.946,0.0,0.005348,10457.0,420.0
645,0.0,0.004405,0.325991,2014,0.07,0.0,0.061,0.0,0.029,0.163,0.02,09X276,0.268722,9.0,9.0,0.188405797,0.237885,227.0,2.02619,1.934494,0.408,0.643172,0.572687208652,0.245,0.964757680893,0.0,59.0,59.0,332.0,0.451,344.0,1013.0,337.0,General Academic,0.84,0.185022,0.726,0.971,0.0,0.017621,10457.0,405.0
646,0.064,0.010776,0.282328,2014,0.096,0.009,0.066,0.009,0.149,0.284,0.019,09X297,0.262931,9.0,9.0,0.10989011,0.172414,464.0,2.133409,2.027252,0.585,0.698276,0.517241358757,0.387,0.913793087006,0.0,62.0,68.0,415.0,0.394,400.0,1209.0,394.0,General Academic,0.84,0.150862,0.784,0.968,0.0,0.00431,10456.0,435.0
647,0.0,0.036101,0.306859,2014,0.441,0.115,0.077,0.013,0.22,0.0,0.474,09X324,0.169675,9.0,9.0,0.0169492,0.054152,277.0,2.425212,2.242346,0.881,0.649819,0.5,0.679,0.917322814465,0.0,63.0,74.0,406.0,0.898,407.0,1201.0,388.0,General Academic,0.87,0.025271,0.865,0.967,0.0,0.00361,10456.0,405.0
648,,0.0,0.226244,2014,,,,,,,,09X327,0.266968,,,,0.045249,221.0,2.502182,2.602237,,0.760181,0.513812184334,,0.968692421913,,81.0,79.0,,,,,,,,0.085973,0.906,0.965,,0.00905,10452.0,480.0
649,0.0,0.011594,0.315942,2014,0.109,0.024,0.106,0.024,0.033,0.057,0.024,09X329,0.2,9.0,9.0,0.310344828,0.237681,345.0,2.199879,2.041899,0.435,0.637681,0.394202888012,0.235,1.0,0.0,67.0,66.0,349.0,0.424,368.0,1091.0,374.0,General Academic,0.9,0.118841,0.805,0.95,0.0,0.008696,10457.0,395.0
650,0.0,0.0,0.006645,2014,0.675,0.402,0.011,0.011,0.247,0.161,0.011,09X365,0.036545,9.0,9.0,0.090909091,0.883721,301.0,1.836154,2.093441,0.909,0.993355,0.538205981255,0.598,0.966777384281,0.0,74.0,68.0,349.0,0.857,338.0,1008.0,321.0,General Academic,0.92,0.013289,0.908,0.975,0.0,0.0,10453.0,480.0
651,0.009,0.024155,0.236715,2014,0.168,0.023,0.068,0.0,0.103,0.182,0.057,09X403,0.05314,9.0,9.0,0.0560748,0.898551,414.0,1.776118,1.905166,0.682,0.719807,0.483091801405,0.33,0.951690793037,0.0,75.0,72.0,341.0,0.533,327.0,997.0,329.0,General Academic,0.89,0.002415,0.824,0.979,0.0,0.014493,10456.0,420.0
652,0.0,0.002525,0.260101,2014,0.039,0.02,0.071,0.0,0.059,0.276,0.031,09X404,0.323232,9.0,9.0,0.163043478,0.290404,396.0,2.074355,2.016689,0.5,0.724747,0.505050480366,0.398,0.909090936184,0.0,67.0,66.0,342.0,0.324,349.0,1039.0,348.0,General Academic,0.82,0.191919,0.765,0.963,0.0,0.002525,10456.0,405.0
653,0.0,0.013928,0.342618,2014,0.121,0.0,0.0,0.0,0.075,0.149,0.079,09X412,0.261838,9.0,9.0,0.141509434,0.295265,359.0,2.114418,2.040266,0.449,0.629526,0.582172691822,0.228,1.0,0.0,63.0,58.0,354.0,0.43,370.0,1079.0,355.0,General Academic,0.82,0.13649,0.793,0.951,0.0,0.005571,10457.0,450.0
654,0.185,0.060403,0.395973,2014,0.615,0.068,0.096,0.041,0.538,0.233,0.247,09X413,0.083893,9.0,9.0,0.0153846,0.02349,298.0,2.517949,2.492868,0.831,0.52349,0.425806462765,0.685,1.0,0.0,74.0,74.0,464.0,0.831,441.0,1341.0,436.0,General Academic,0.88,0.033557,0.926,0.954,0.0,0.010067,10457.0,450.0
655,0.0,0.016064,0.228916,2014,0.01,0.036,0.054,0.018,0.05,0.026,0.036,09X414,0.253012,9.0,9.0,0.204081633,0.39759,249.0,2.139509,2.035799,0.18,0.746988,0.586345374584,0.17,1.0,0.0,58.0,57.0,353.0,0.28,369.0,1085.0,363.0,General Academic,0.8,0.160643,0.748,0.947,0.0,0.008032,,
656,0.038,0.016194,0.246964,2014,0.211,0.149,0.175,0.026,0.233,0.291,0.061,09X505,0.192308,9.0,9.0,0.0454545,0.048583,494.0,2.552623,2.378423,0.774,0.714575,0.441138416529,0.702,0.910737395287,0.0,65.0,71.0,416.0,0.677,435.0,1273.0,422.0,General Academic,0.84,0.066802,0.893,0.967,0.0,0.010121,10451.0,405.0
657,0.105,0.004878,0.504878,2014,0.198,0.035,0.094,0.0,0.14,0.165,0.024,09X517,0.231707,9.0,9.0,0.176470588,0.114634,410.0,2.154973,2.074032,0.721,0.470732,0.54390245676,0.318,0.87804877758,0.0,61.0,70.0,402.0,0.57,397.0,1191.0,392.0,General Academic,0.82,0.131707,0.802,0.955,0.0,0.007317,10456.0,450.0
658,0.038,0.001406,0.381153,2014,0.119,0.041,0.067,0.01,0.168,0.2,0.051,09X525,0.275668,9.0,9.0,0.097297297,0.112518,711.0,2.18799,2.122244,0.605,0.600563,0.496483832598,0.369,0.887482404709,0.0,61.0,64.0,398.0,0.568,388.0,1173.0,387.0,General Academic,0.79,0.156118,0.82,0.942,0.0,0.002813,10457.0,464.0
659,0.014,0.002646,0.357143,2014,0.087,0.208,0.019,0.019,0.043,0.056,0.0,09X543,0.28836,9.0,9.0,0.161764706,0.10582,378.0,2.162829,2.09493,0.623,0.632275,0.124338626862,0.302,0.923280417919,0.0,65.0,65.0,358.0,0.333,368.0,1085.0,359.0,General Academic,,0.111111,0.772,0.954,0.0,0.002646,10456.0,420.0
660,,0.046784,0.163743,2014,,,,,,,,09X564,0.035088,9.0,9.0,,0.959064,171.0,1.840909,1.872459,,0.777778,0.538011670113,,1.0,,55.0,,,,,,,General Academic,0.89,0.005848,0.914,0.964,,0.011696,10457.0,397.0
661,0.128,0.076347,0.142216,2014,0.47,0.074,0.185,0.049,0.336,0.186,0.117,10X141,0.22006,10.0,10.0,0.00671141,0.043413,668.0,2.529681,2.466444,0.826,0.546407,0.533579349518,0.611,0.56900370121,0.0,71.0,76.0,467.0,0.738,472.0,1394.0,455.0,General Academic,0.81,0.058383,0.902,0.966,0.0,0.227545,10463.0,380.0
662,0.01,0.054762,0.307143,2014,0.18,0.067,0.076,0.01,0.18,0.248,0.095,10X213,0.233333,10.0,10.0,0.148514851,0.142857,420.0,2.20268,2.220851,0.6,0.62619,0.819047629833,0.495,0.838095247746,0.0,65.0,67.0,422.0,0.43,398.0,1201.0,381.0,General Academic,0.8,0.090476,0.803,0.949,0.0,0.004762,10463.0,495.0
663,0.03,0.008721,0.287791,2014,0.333,0.147,0.133,0.0,0.197,0.013,0.427,10X225,0.203488,10.0,10.0,0.030303,0.040698,344.0,2.448113,2.226226,0.758,0.677326,0.325301200151,0.72,1.0,0.0,70.0,63.0,396.0,0.864,414.0,1213.0,403.0,General Academic,0.85,0.026163,0.887,0.961,0.0,0.008721,10457.0,401.0
664,0.156,0.024433,0.359511,2014,0.287,0.055,0.023,0.008,0.197,0.312,0.133,10X237,0.193717,10.0,10.0,0.0413223,0.089005,573.0,2.373203,2.294463,0.68,0.56719,0.169284462929,0.531,1.0,0.0,61.0,72.0,394.0,0.697,404.0,1203.0,405.0,General Academic,0.79,0.08726,0.815,0.96,0.0,0.033159,10463.0,405.0
665,0.028,0.037464,0.216138,2014,0.211,0.11,0.11,0.024,0.155,0.109,0.049,10X243,0.25072,10.0,10.0,0.1,0.138329,347.0,2.203417,2.11125,0.648,0.706052,0.546644866467,0.402,0.932896912098,0.0,62.0,64.0,399.0,0.606,387.0,1172.0,386.0,General Academic,0.81,0.07781,0.847,0.973,0.0,0.028818,10458.0,405.0
666,,0.098214,0.321429,2014,,,,,,,,10X264,0.303571,,,,0.133929,112.0,2.406771,2.444082,,0.508929,0.857142865658,,1.0,,64.0,,,,,,,,,0.169643,0.917,0.99,,0.053571,10458.0,
667,0.0,0.081264,0.058691,2014,0.444,0.0,0.0,0.0,0.065,0.31,0.093,10X268,0.038375,10.0,10.0,0.201612903,0.900677,443.0,1.773922,2.028992,0.573,0.841986,0.555304765701,0.403,0.975169301033,0.0,69.0,66.0,377.0,0.484,339.0,1038.0,322.0,General Academic,0.87,0.013544,0.847,0.965,0.0,0.013544,10468.0,420.0
668,0.01,0.011494,0.31954,2014,0.4,0.011,0.185,0.0,0.181,0.195,0.076,10X284,0.245977,10.0,10.0,0.115384615,0.094253,435.0,2.259075,2.151837,0.648,0.636782,0.551724135876,0.467,0.841379284859,0.0,65.0,62.0,407.0,0.505,401.0,1200.0,392.0,General Academic,0.87,0.110345,0.791,0.963,0.0,0.027586,10463.0,405.0
669,0.011,0.0,0.0,2014,0.722,0.069,0.0,0.0,0.067,0.207,0.095,10X342,0.065617,10.0,10.0,0.101123596,0.742782,381.0,1.937181,2.084931,0.611,0.997375,0.504604041576,0.371,0.97974216938,0.0,70.0,68.0,374.0,0.244,351.0,1075.0,350.0,General Academic,0.9,0.013123,0.87,0.967,0.0,0.002625,10468.0,465.0
670,,0.011111,0.288889,2014,,,,,,,,10X351,0.222222,,,,0.188889,90.0,2.343968,2.246769,,0.622222,0.577777802944,,0.888888895512,,,,,,,,,,,0.111111,0.855,0.995,,0.077778,10468.0,420.0
671,,0.028169,0.239437,2014,,,,,,,,10X353,0.183099,,,,0.338028,71.0,2.15973,2.097955,,0.661972,0.492957741022,,0.971830964088,,63.0,,,,,,,,,0.112676,0.892,0.984,,0.042254,10468.0,420.0
672,0.095,0.034483,0.118966,2014,0.198,0.12,0.152,0.016,0.371,0.152,0.144,10X368,0.17931,10.0,10.0,0.0431034,0.077586,580.0,2.499416,2.344014,0.897,0.825862,0.510617733002,0.584,0.899613916874,0.0,65.0,72.0,434.0,0.828,444.0,1305.0,427.0,General Academic,0.85,0.046552,0.929,0.966,0.0,0.015517,10463.0,420.0
673,0.056,0.023555,0.327623,2014,0.798,0.025,0.148,0.062,0.382,0.346,0.049,10X374,0.197002,10.0,10.0,0.0227273,0.12848,467.0,2.345403,2.306977,0.831,0.599572,0.400428265333,0.63,0.892933607101,0.0,70.0,72.0,409.0,0.753,407.0,1222.0,406.0,General Academic,0.9,0.08137,0.869,0.981,0.0,0.023555,10458.0,510.0
674,0.008,0.022044,0.218437,2014,0.605,0.029,0.051,0.007,0.05,0.212,0.095,10X433,0.244489,10.0,10.0,0.101694915,0.216433,499.0,2.161429,2.114419,0.723,0.735471,0.430861711502,0.394,0.923847675323,0.0,62.0,67.0,360.0,0.538,369.0,1094.0,365.0,General Academic,0.83,0.134269,0.817,0.963,0.0,0.02004,10468.0,420.0
675,0.012,0.021951,0.292683,2014,0.442,0.085,0.085,0.011,0.279,0.255,0.043,10X434,0.180488,10.0,10.0,0.104651163,0.1,410.0,2.356551,2.28045,0.698,0.660976,0.443902432919,0.479,0.899999976158,0.0,71.0,69.0,397.0,0.651,408.0,1216.0,411.0,General Academic,0.83,0.1,0.885,0.967,0.0,0.021951,10458.0,450.0
676,0.022,0.014742,0.339066,2014,0.516,0.088,0.038,0.025,0.258,0.262,0.025,10X437,0.2457,10.0,10.0,0.075268817,0.051597,407.0,2.36718,2.210026,0.774,0.624079,0.366093367338,0.438,0.894348919392,0.0,70.0,71.0,402.0,0.699,403.0,1202.0,397.0,General Academic,0.84,0.115479,0.925,0.965,0.0,0.022113,10458.0,465.0
677,0.0,0.021739,0.28913,2014,0.018,0.018,0.037,0.009,0.037,0.128,0.028,10X438,0.280435,10.0,10.0,0.220183486,0.176087,460.0,2.13877,2.035203,0.404,0.665217,0.610869586468,0.22,0.90869563818,0.0,62.0,66.0,375.0,0.376,371.0,1117.0,371.0,General Academic,0.88,0.16087,0.828,0.969,0.0,0.021739,10458.0,480.0
